0;-42.7048;
50;-34.0292;
100;-32.1961;
150;-32.7974;
200;-34.605;
250;-34.3433;
300;-36.5542;
350;-37.0697;
400;-36.7236;
450;-37.561;
500;-36.1719;
550;-35.0285;
600;-36.1608;
650;-40.2548;
700;-41.3736;
750;-37.8841;
800;-41.3108;
850;-36.5994;
900;-38.1648;
950;-34.2803;
1000;-32.2469;
1050;-37.6722;
1100;-38.5647;
1150;-40.8853;
1200;-35.8518;
1250;-37.281;
1300;-39.478;
1350;-39.0453;
1400;-38.3526;
1450;-34.2769;
1500;-42.3313;
1550;-34.5904;
1600;-36.1644;
1650;-36.0481;
1700;-36.7123;
1750;-37.0382;
1800;-36.9383;
1850;-37.7735;
1900;-39.4893;
1950;-36.5905;
2000;-35.5244;
2050;-37.6389;
2100;-36.9293;
2150;-30.6065;
2200;-41.5164;
2250;-35.2006;
2300;-32.0144;
2350;-32.5719;
2400;-31.693;
2450;-34.7319;
2500;-33.7401;
2550;-36.3712;
2600;-36.4852;
2650;-33.4067;
2700;-20.5856;
2750;-33.8736;
2800;-1.53383;
2850;-35.6496;
2900;15.7371;
2950;-32.9515;
3000;29.9939;
3050;-31.3825;
3100;15.7372;
3150;-30.292;
3200;-1.53324;
3250;-32.9789;
3300;-20.3835;
3350;-34.3469;
3400;-37.0916;
3450;-39.1257;
3500;-36.4851;
3550;-38.35;
3600;-43.6424;
3650;-34.4635;
3700;-33.2273;
3750;-36.644;
3800;-38.4058;
3850;-35.1318;
3900;-36.6514;
3950;-36.4446;
4000;-35.4315;
4050;-35.494;
4100;-40.2262;
4150;-36.3371;
4200;-33.4314;
4250;-36.441;
4300;-34.2282;
4350;-33.8483;
4400;-34.6519;
4450;-39.6032;
4500;-36.7812;
4550;-41.1644;
4600;-32.0619;
4650;-33.2699;
4700;-34.2893;
4750;-34.6651;
4800;-36.668;
4850;-27.1645;
4900;-29.6267;
4950;-34.8057;
5000;-38.6646;
5050;-37.4825;
5100;-31.2307;
5150;-34.481;
5200;-40.4634;
5250;-34.6217;
5300;-39.8837;
5350;-31.4178;
5400;-38.1631;
5450;-35.9682;
5500;-30.9748;
5550;-33.5096;
5600;-29.5799;
5650;-30.6487;
5700;-30.7594;
5750;-32.3659;
5800;-33.3032;
5850;-39.7394;
5900;-35.393;
5950;-37.1603;
6000;-34.7918;
6050;-32.3301;
6100;-36.8921;
6150;-34.3726;
6200;-32.0396;
