-6.27744e+66;0;
-6.27744e+66;-1.53782e+70;
-6.27744e+66;-1.16828e+69;
-6.27744e+66;-3.68668e+69;
-6.27744e+66;-1.99503e+69;
-6.27744e+66;-9.89702e+68;
-6.27744e+66;-2.27184e+69;
-6.27744e+66;-8.81162e+67;
-6.27744e+66;-1.99816e+69;
-6.27744e+66;-6.63993e+67;
-6.27744e+66;-1.36665e+69;
-6.27744e+66;-4.45644e+68;
-6.27744e+66;-6.69191e+68;
-6.27744e+66;-8.47197e+68;
-6.27744e+66;-1.69432e+68;
-6.27744e+66;-1.02392e+69;
-6.27744e+66;-3.39623e+54;
-6.27744e+66;-9.05715e+68;
-6.27744e+66;-1.27834e+68;
-6.27744e+66;-5.84539e+68;
-6.27744e+66;-3.96487e+68;
-6.27744e+66;-2.37848e+68;
-6.27744e+66;-6.17963e+68;
-6.27744e+66;-2.76529e+67;
-6.27744e+66;-6.66037e+68;
-6.27744e+66;-2.31344e+67;
-6.27744e+66;-5.26984e+68;
-6.27744e+66;-1.79835e+68;
-6.27744e+66;-2.8858e+68;
-6.27744e+66;-3.78165e+68;
-6.27744e+66;-8.02492e+67;
-6.27744e+66;-4.94805e+68;
-6.27744e+66;3.05045e+53;
-6.27744e+66;-4.67144e+68;
-6.27744e+66;-6.66295e+67;
-6.27744e+66;-3.18633e+68;
-6.27744e+66;-2.18865e+68;
-6.27744e+66;-1.36242e+68;
-6.27744e+66;-3.56816e+68;
-6.27744e+66;-1.68001e+67;
-6.27744e+66;-3.99601e+68;
-6.27744e+66;-1.36368e+67;
-6.27744e+66;-3.27056e+68;
-6.27744e+66;-1.11834e+68;
-6.27744e+66;-1.84773e+68;
-6.27744e+66;-2.4266e+68;
-6.27744e+66;-5.31052e+67;
-6.27744e+66;-3.25931e+68;
-6.27744e+66;3.32334e+53;
-6.27744e+66;-3.14978e+68;
-6.27744e+66;-4.45946e+67;
-6.27744e+66;-2.19564e+68;
-6.27744e+66;-1.50545e+68;
-6.27744e+66;-9.5981e+67;
-6.27744e+66;-2.50416e+68;
-6.27744e+66;-1.22614e+67;
-6.27744e+66;-2.85407e+68;
-6.27744e+66;-9.47088e+66;
-6.27744e+66;-2.37426e+68;
-6.27744e+66;-8.07126e+67;
-6.27744e+66;-1.36325e+68;
-6.27744e+66;-1.78235e+68;
-6.27744e+66;-3.99701e+67;
-6.27744e+66;-2.42828e+68;
-6.27744e+66;-6.2758e+53;
-6.27744e+66;-2.37718e+68;
-6.27744e+66;-3.32424e+67;
-6.27744e+66;-1.67807e+68;
-6.27744e+66;-1.14373e+68;
-6.27744e+66;-7.43898e+67;
-6.27744e+66;-1.92651e+68;
-6.27744e+66;-9.76802e+66;
-6.27744e+66;-2.2196e+68;
-6.27744e+66;-7.13092e+66;
-6.27744e+66;-1.86551e+68;
-6.27744e+66;-6.28681e+67;
-6.27744e+66;-1.08274e+68;
-6.27744e+66;-1.4058e+68;
-6.27744e+66;-3.22229e+67;
-6.27744e+66;-1.93381e+68;
-6.27744e+66;3.86772e+54;
-6.27744e+66;-1.90976e+68;
-6.27744e+66;-2.63195e+67;
-6.27744e+66;-1.36001e+68;
-6.27744e+66;-9.19778e+67;
-6.27744e+66;-6.09255e+67;
-6.27744e+66;-1.56376e+68;
-6.27744e+66;-8.1916e+66;
-6.27744e+66;-1.8158e+68;
-6.27744e+66;-5.63211e+66;
-6.27744e+66;-1.5376e+68;
-6.27744e+66;-5.12971e+67;
-6.27744e+66;-8.99779e+67;
-6.27744e+66;-1.15879e+68;
-6.27744e+66;-2.71124e+67;
-6.27744e+66;-1.60586e+68;
-6.27744e+66;-2.25609e+54;
-6.27744e+66;-1.5965e+68;
-6.27744e+66;-2.16566e+67;
-6.27744e+66;-1.14473e+68;
-6.27744e+66;-7.6747e+67;
-6.27744e+66;-5.17258e+67;
-6.27744e+66;-1.31477e+68;
-6.27744e+66;-7.10478e+66;
-6.27744e+66;-1.5362e+68;
-6.27744e+66;-4.58993e+66;
-6.27744e+66;-1.30865e+68;
-6.27744e+66;-4.31854e+67;
-6.27744e+66;-7.71007e+67;
-6.27744e+66;-9.84268e+67;
-6.27744e+66;-2.3488e+67;
-6.27744e+66;-1.37242e+68;
-6.27744e+66;5.99435e+54;
-6.27744e+66;-1.37191e+68;
-6.27744e+66;-1.8302e+67;
-6.27744e+66;-9.89332e+67;
-6.27744e+66;-6.57161e+67;
-6.27744e+66;-4.50412e+67;
-6.27744e+66;-1.13328e+68;
-6.27744e+66;-6.31008e+66;
-6.27744e+66;-1.33113e+68;
-6.27744e+66;-3.82323e+66;
-6.27744e+66;-1.13973e+68;
-6.27744e+66;-3.71829e+67;
-6.27744e+66;-6.75449e+67;
-6.27744e+66;-8.544e+67;
-6.27744e+66;-2.07836e+67;
-6.27744e+66;-1.19777e+68;
-6.27744e+66;-6.00128e+53;
-6.27744e+66;-1.203e+68;
-6.27744e+66;-1.57727e+67;
-6.27744e+66;-8.71868e+67;
-6.27744e+66;-5.73577e+67;
-6.27744e+66;-3.99639e+67;
-6.27744e+66;-9.95102e+67;
-6.27744e+66;-5.70363e+66;
-6.27744e+66;-1.17428e+68;
-6.27744e+66;-3.2355e+66;
-6.27744e+66;-1.00995e+68;
-6.27744e+66;-3.25615e+67;
-6.27744e+66;-6.01718e+67;
-6.27744e+66;-7.53985e+67;
-6.27744e+66;-1.86883e+67;
-6.27744e+66;-1.06217e+68;
-6.27744e+66;-2.80328e+53;
-6.27744e+66;-1.07134e+68;
-6.27744e+66;-1.37973e+67;
-6.27744e+66;-7.79955e+67;
-6.27744e+66;-5.08051e+67;
-6.27744e+66;-3.59762e+67;
-6.27744e+66;-8.86378e+67;
-6.27744e+66;-5.2256e+66;
-6.27744e+66;-1.05042e+68;
-6.27744e+66;-2.77059e+66;
-6.27744e+66;-9.07111e+67;
-6.27744e+66;-2.88932e+67;
-6.27744e+66;-5.43098e+67;
-6.27744e+66;-6.74018e+67;
-6.27744e+66;-1.70169e+67;
-6.27744e+66;-9.53836e+67;
-6.27744e+66;-6.51666e+53;
-6.27744e+66;-9.65829e+67;
-6.27744e+66;-1.22117e+67;
-6.27744e+66;-7.06069e+67;
-6.27744e+66;-4.55298e+67;
-6.27744e+66;-3.27611e+67;
-6.27744e+66;-7.98591e+67;
-6.27744e+66;-4.83907e+66;
-6.27744e+66;-9.50129e+67;
-6.27744e+66;-2.39362e+66;
-6.27744e+66;-8.23611e+67;
-6.27744e+66;-2.59107e+67;
-6.27744e+66;-4.95371e+67;
-6.27744e+66;-6.08825e+67;
-6.27744e+66;-1.56525e+67;
-6.27744e+66;-8.65288e+67;
-6.27744e+66;-4.13392e+54;
-6.27744e+66;-8.79367e+67;
-6.27744e+66;-1.09109e+67;
-6.27744e+66;-6.45375e+67;
-6.27744e+66;-4.11911e+67;
-6.27744e+66;-3.01136e+67;
-6.27744e+66;-7.26219e+67;
-6.27744e+66;-4.52004e+66;
-6.27744e+66;-8.67257e+67;
-6.27744e+66;-2.08176e+66;
-6.27744e+66;-7.54457e+67;
-6.27744e+66;-2.34379e+67;
-6.27744e+66;-4.55757e+67;
-6.27744e+66;-5.54655e+67;
-6.27744e+66;-1.45176e+67;
-6.27744e+66;-7.91555e+67;
-6.27744e+66;1.92572e+55;
-6.27744e+66;-8.07219e+67;
-6.27744e+66;-9.82426e+66;
-6.27744e+66;-5.94626e+67;
-6.27744e+66;-3.75597e+67;
-6.27744e+66;-2.78956e+67;
-6.27744e+66;-6.65526e+67;
-6.27744e+66;-4.25223e+66;
-6.27744e+66;-7.97624e+67;
-6.27744e+66;-1.81947e+66;
-6.27744e+66;-6.9624e+67;
-6.27744e+66;-2.13542e+67;
-6.27744e+66;-4.22347e+67;
-6.27744e+66;-5.08927e+67;
-6.27744e+66;-1.35587e+67;
-6.27744e+66;-7.292e+67;
