0.154;0.152134;-0.391061;
0.155;0.152558;-0.387279;
0.156;0.153103;-0.383862;
0.157;0.153185;-0.380135;
0.158;0.153684;-0.375974;
0.159;0.153601;-0.372905;
0.16;0.154244;-0.369874;
0.161;0.154786;-0.366282;
0.162;0.155134;-0.363134;
0.163;0.155207;-0.359548;
0.164;0.155777;-0.356786;
0.165;0.155948;-0.353326;
0.166;0.156343;-0.35073;
0.167;0.154778;-0.348732;
0.168;0.156822;-0.344546;
0.169;0.157208;-0.342152;
0.17;0.15789;-0.338259;
0.171;0.157673;-0.335836;
0.172;0.158061;-0.332813;
0.173;0.158066;-0.330361;
0.174;0.158896;-0.32739;
0.175;0.158738;-0.32452;
0.176;0.15898;-0.322362;
0.177;0.159119;-0.319308;
0.178;0.159031;-0.316659;
0.179;0.159138;-0.314145;
0.18;0.160463;-0.312037;
0.181;0.160142;-0.309173;
0.182;0.160265;-0.306694;
0.183;0.16045;-0.304068;
0.184;0.160767;-0.301932;
0.185;0.160973;-0.299688;
0.186;0.16103;-0.297045;
0.187;0.161002;-0.295195;
0.188;0.16137;-0.291738;
0.189;0.161793;-0.292029;
0.19;0.162116;-0.288111;
0.191;0.162332;-0.285518;
0.192;0.162086;-0.283604;
0.193;0.162511;-0.281664;
0.194;0.162524;-0.27959;
0.195;0.162731;-0.277384;
0.196;0.162882;-0.275134;
0.197;0.162872;-0.273007;
0.198;0.163504;-0.27109;
0.199;0.163359;-0.268594;
0.2;0.163646;-0.267239;
0.201;0.163776;-0.265301;
0.202;0.164043;-0.263307;
0.203;0.164172;-0.261022;
0.204;0.163116;-0.258703;
0.205;0.164338;-0.257526;
0.206;0.165431;-0.255748;
0.207;0.164288;-0.253899;
0.208;0.165186;-0.251495;
0.209;0.164548;-0.249914;
0.21;0.164687;-0.248373;
0.211;0.164867;-0.246698;
0.212;0.165094;-0.245106;
0.213;0.165235;-0.243167;
0.214;0.165202;-0.24158;
0.215;0.165589;-0.239771;
0.216;0.165463;-0.237596;
0.217;0.166161;-0.236357;
0.218;0.16397;-0.234787;
0.219;0.166276;-0.233048;
0.22;0.166052;-0.231152;
0.221;0.166135;-0.229948;
0.222;0.166567;-0.228528;
0.223;0.166203;-0.227222;
0.224;0.166871;-0.225932;
0.225;0.166262;-0.22338;
0.226;0.16626;-0.222416;
0.227;0.166209;-0.220784;
0.228;0.166678;-0.219153;
0.229;0.166507;-0.217906;
0.23;0.166965;-0.216409;
0.231;0.167133;-0.214996;
0.232;0.167073;-0.213161;
0.233;0.167069;-0.21185;
0.234;0.167451;-0.210543;
0.235;0.167382;-0.209042;
0.236;0.167774;-0.207615;
0.237;0.16752;-0.206019;
0.238;0.167633;-0.204956;
0.239;0.16805;-0.202098;
0.24;0.168034;-0.202516;
0.241;0.16963;-0.19925;
0.242;0.167937;-0.199052;
0.243;0.168191;-0.197727;
0.244;0.168371;-0.196736;
0.245;0.168142;-0.195393;
0.246;0.168553;-0.194295;
0.247;0.169338;-0.19345;
0.248;0.168619;-0.191406;
0.249;0.168679;-0.1898;
0.25;0.168679;-0.18892;
0.251;0.168774;-0.18783;
0.252;0.168499;-0.186393;
0.253;0.168963;-0.185301;
0.254;0.168787;-0.18418;
0.255;0.168539;-0.18259;
0.256;0.169077;-0.181563;
0.257;0.169116;-0.180492;
0.258;0.168657;-0.17906;
0.259;0.169522;-0.177892;
0.26;0.170305;-0.176423;
0.261;0.168766;-0.17536;
0.262;0.169307;-0.174473;
0.263;0.169858;-0.173332;
0.264;0.169621;-0.172222;
0.265;0.169597;-0.170723;
0.266;0.169588;-0.169384;
0.267;0.170189;-0.169216;
0.268;0.16981;-0.167659;
0.269;0.16982;-0.166452;
0.27;0.169558;-0.164805;
0.271;0.169918;-0.164023;
0.272;0.169934;-0.163236;
0.273;0.170403;-0.161872;
0.274;0.170091;-0.160967;
0.275;0.170102;-0.159887;
0.276;0.170245;-0.158888;
0.277;0.170194;-0.15788;
0.278;0.170189;-0.156862;
0.279;0.17037;-0.155955;
0.28;0.170292;-0.154751;
0.281;0.170552;-0.154058;
0.282;0.171032;-0.152883;
0.283;0.170416;-0.151504;
0.284;0.170599;-0.150574;
0.285;0.170389;-0.149712;
0.286;0.170046;-0.148433;
0.287;0.170675;-0.147767;
0.288;0.171313;-0.147264;
0.289;0.170906;-0.146033;
0.29;0.171054;-0.145286;
0.291;0.170899;-0.143835;
0.292;0.170905;-0.142729;
0.293;0.170733;-0.1421;
0.294;0.170797;-0.141309;
0.295;0.171078;-0.140028;
0.296;0.171852;-0.138038;
0.297;0.171034;-0.137923;
0.298;0.171153;-0.1373;
0.299;0.171167;-0.136263;
0.3;0.171311;-0.135322;
0.301;0.171166;-0.134696;
0.302;0.171202;-0.133615;
0.303;0.171159;-0.132452;
0.304;0.171526;-0.13171;
0.305;0.171002;-0.131837;
0.306;0.17154;-0.129898;
0.307;0.171544;-0.129235;
0.308;0.171463;-0.12812;
0.309;0.171506;-0.127473;
0.31;0.171403;-0.125898;
0.311;0.171431;-0.125963;
0.312;0.171719;-0.124496;
0.313;0.171978;-0.123901;
0.314;0.172967;-0.120687;
0.315;0.17174;-0.121871;
0.316;0.172121;-0.121008;
0.317;0.171775;-0.120133;
0.318;0.172077;-0.119477;
0.319;0.171931;-0.118497;
0.32;0.171858;-0.117977;
0.321;0.171858;-0.116905;
0.322;0.171986;-0.116115;
0.323;0.172341;-0.11499;
0.324;0.171864;-0.114251;
0.325;0.17194;-0.113057;
0.326;0.172131;-0.112858;
0.327;0.171994;-0.111638;
0.328;0.171926;-0.11141;
0.329;0.172203;-0.110506;
0.33;0.172431;-0.109322;
0.331;0.172351;-0.109003;
0.332;0.172219;-0.107977;
0.333;0.172642;-0.107144;
0.334;0.172721;-0.106325;
0.335;0.172746;-0.105809;
0.336;0.172241;-0.104908;
0.337;0.172499;-0.104207;
0.338;0.172109;-0.103225;
0.339;0.173019;-0.102659;
0.34;0.172356;-0.101811;
0.341;0.172228;-0.100489;
0.342;0.172476;-0.100266;
0.343;0.172456;-0.0992236;
0.344;0.172372;-0.098426;
0.345;0.172508;-0.0978315;
0.346;0.172335;-0.0975101;
0.347;0.172886;-0.0961726;
0.348;0.172595;-0.09477;
0.349;0.172881;-0.0951095;
0.35;0.172575;-0.09445;
0.351;0.172853;-0.0933663;
0.352;0.172448;-0.0929503;
0.353;0.172214;-0.0912628;
0.354;0.172342;-0.0912708;
0.355;0.173132;-0.0903482;
0.356;0.172333;-0.0906726;
0.357;0.173935;-0.0879841;
0.358;0.172626;-0.0888001;
0.359;0.173128;-0.0881393;
0.36;0.172749;-0.0864943;
0.361;0.173093;-0.0860513;
0.362;0.172241;-0.0858632;
0.363;0.172538;-0.0846127;
0.364;0.1732;-0.0837665;
0.365;0.172912;-0.0831259;
0.366;0.173314;-0.0820948;
0.367;0.172937;-0.0820436;
0.368;0.174017;-0.0830527;
0.369;0.172684;-0.0804128;
0.37;0.171808;-0.079795;
0.371;0.175111;-0.0796848;
0.372;0.170934;-0.078346;
0.373;0.173891;-0.0781082;
0.374;0.173031;-0.0767026;
0.375;0.172174;-0.0767855;
0.376;0.172903;-0.0751455;
0.377;0.17393;-0.0746603;
0.378;0.173107;-0.0742744;
0.379;0.172271;-0.0724742;
0.38;0.173559;-0.073497;
0.381;0.170031;-0.0719455;
0.382;0.17283;-0.0712208;
0.383;0.172643;-0.0705918;
0.384;0.173162;-0.0701782;
0.385;0.173277;-0.0694201;
0.386;0.173517;-0.0688189;
0.387;0.171292;-0.0680107;
0.388;0.17314;-0.0679036;
0.389;0.173674;-0.0661812;
0.39;0.173886;-0.066328;
0.391;0.173367;-0.0655517;
0.392;0.171586;-0.0616044;
0.393;0.173697;-0.0636902;
0.394;0.173594;-0.0637113;
0.395;0.173238;-0.0629726;
0.396;0.175733;-0.0595467;
0.397;0.173406;-0.0618014;
0.398;0.173622;-0.0611858;
0.399;0.173223;-0.0604931;
0.4;0.172841;-0.0601187;
0.401;0.17241;-0.059112;
0.402;0.173666;-0.058243;
0.403;0.173637;-0.0577943;
0.404;0.173722;-0.0569262;
0.405;0.172996;-0.0567381;
0.406;0.174091;-0.0556404;
0.407;0.173464;-0.0549711;
0.408;0.173545;-0.0538741;
0.409;0.173691;-0.0541871;
0.41;0.173746;-0.0535774;
0.411;0.173626;-0.0529326;
0.412;0.17347;-0.0519337;
0.413;0.174054;-0.0512412;
0.414;0.173936;-0.0511969;
0.415;0.173535;-0.0502846;
0.416;0.173924;-0.0494488;
0.417;0.174208;-0.0487076;
0.418;0.172951;-0.0485587;
0.419;0.173373;-0.0492034;
0.42;0.173363;-0.0471618;
0.421;0.173678;-0.0456901;
0.422;0.173566;-0.0456252;
0.423;0.172888;-0.0451189;
0.424;0.173762;-0.0443459;
0.425;0.173629;-0.0437812;
0.426;0.174208;-0.0434156;
0.427;0.173825;-0.042904;
0.428;0.173871;-0.0421365;
0.429;0.173444;-0.0412793;
0.43;0.173843;-0.0410816;
0.431;0.17346;-0.0405325;
0.432;0.174048;-0.0403425;
0.433;0.173626;-0.039388;
0.434;0.17339;-0.0390845;
0.435;0.17349;-0.0377306;
0.436;0.173669;-0.0374241;
0.437;0.173715;-0.0369393;
0.438;0.173984;-0.0360035;
0.439;0.17331;-0.0351766;
0.44;0.173789;-0.0348198;
0.441;0.173733;-0.0340557;
0.442;0.173885;-0.0337274;
0.443;0.173923;-0.032422;
0.444;0.172881;-0.0301794;
0.445;0.173969;-0.0320625;
0.446;0.174893;-0.0312266;
0.447;0.171947;-0.0288066;
0.448;0.174508;-0.0278938;
0.449;0.173947;-0.029355;
0.45;0.173992;-0.0298987;
0.451;0.170962;-0.0271229;
0.452;0.173361;-0.0272614;
0.453;0.173904;-0.0271702;
0.454;0.174258;-0.0252673;
0.455;0.173907;-0.021142;
0.456;0.173898;-0.025229;
0.457;0.173803;-0.024496;
0.458;0.174558;-0.0241294;
0.459;0.174481;-0.0238963;
0.46;0.174005;-0.0221988;
0.461;0.173829;-0.022252;
0.462;0.174284;-0.0218604;
0.463;0.174102;-0.0210748;
0.464;0.173705;-0.0204301;
0.465;0.173945;-0.0200548;
0.466;0.174083;-0.0199146;
0.467;0.173807;-0.0188946;
0.468;0.174274;-0.0177485;
0.469;0.174821;-0.0187726;
0.47;0.173792;-0.0174957;
0.471;0.174823;-0.0161602;
0.472;0.172577;-0.0144606;
0.473;0.173199;-0.0148165;
0.474;0.174003;-0.0147644;
0.475;0.173855;-0.0139923;
0.476;0.173854;-0.0137541;
0.477;0.173882;-0.0130079;
0.478;0.173781;-0.0126736;
0.479;0.173656;-0.00945439;
0.48;0.174693;-0.0103183;
0.481;0.173734;-0.0108389;
0.482;0.174142;-0.00970608;
0.483;0.173706;-0.0106281;
0.484;0.173562;-0.0097138;
0.485;0.171634;-0.00637127;
0.486;0.174133;-0.00833286;
0.487;0.174172;-0.00677726;
0.488;0.17433;-0.00638482;
0.489;0.175997;-0.00999354;
0.49;0.174937;-0.00564262;
0.491;0.174053;-0.00457574;
0.492;0.17426;-0.00409792;
0.493;0.17474;-0.00348176;
0.494;0.173781;-0.0033422;
0.495;0.174305;-0.0024477;
0.496;0.174009;-0.00235702;
0.497;0.174349;-0.000848928;
0.498;0.173081;-0.00106182;
0.499;0.173917;-0.000416806;
0.5;0.173541;0.000619914;
0.501;0.174104;0.00103441;
0.502;0.174773;0.00130047;
0.503;0.174441;0.00291151;
0.504;0.173567;0.00266625;
0.505;0.174102;0.00323106;
0.506;0.173479;0.0039618;
0.507;0.173401;0.00487597;
0.508;0.173772;0.0052063;
0.509;0.173702;0.00526473;
0.51;0.174589;0.00667936;
0.511;0.173605;0.00540579;
0.512;0.173963;0.00702288;
0.513;0.17591;0.0091075;
0.514;0.173339;0.0080399;
0.515;0.174361;0.00435141;
0.516;0.174014;0.00959051;
0.517;0.173597;0.0105134;
0.518;0.173277;0.0110704;
0.519;0.174276;0.0113012;
0.52;0.173903;0.0124876;
0.521;0.174216;0.0126961;
0.522;0.174065;0.0133414;
0.523;0.172635;0.0144293;
0.524;0.171515;0.0175546;
0.525;0.174352;0.0151732;
0.526;0.175095;0.0159117;
0.527;0.173111;0.0158146;
0.528;0.1741;0.0165675;
0.529;0.174183;0.0171968;
0.53;0.173755;0.0175762;
0.531;0.17415;0.0184373;
0.532;0.174547;0.0187156;
0.533;0.17383;0.0187822;
0.534;0.173405;0.0207382;
0.535;0.172261;0.0189869;
0.536;0.175892;0.0205904;
0.537;0.174389;0.0216769;
0.538;0.174169;0.0222636;
0.539;0.173821;0.0230883;
0.54;0.173689;0.0237074;
0.541;0.173604;0.024106;
0.542;0.173673;0.0239888;
0.543;0.173518;0.0250706;
0.544;0.174552;0.0257487;
0.545;0.175064;0.0259886;
0.546;0.173658;0.0269028;
0.547;0.173995;0.0266209;
0.548;0.173434;0.0280752;
0.549;0.173902;0.02858;
0.55;0.174827;0.0291493;
0.551;0.172093;0.0306568;
0.552;0.173707;0.0308385;
0.553;0.17423;0.0324451;
0.554;0.173995;0.0322383;
0.555;0.172985;0.0323213;
0.556;0.173514;0.0330753;
0.557;0.173881;0.0346703;
0.558;0.173867;0.0339586;
0.559;0.174022;0.0347681;
0.56;0.17306;0.0351158;
0.561;0.175312;0.0352711;
0.562;0.17457;0.0357689;
0.563;0.172799;0.0375949;
0.564;0.176562;0.0386067;
0.565;0.174754;0.0376494;
0.566;0.17401;0.0395798;
0.567;0.172721;0.0396453;
0.568;0.173953;0.0401222;
0.569;0.1731;0.0406963;
0.57;0.173663;0.0414467;
0.571;0.172923;0.0430226;
0.572;0.174068;0.0427151;
0.573;0.173692;0.0415969;
0.574;0.173587;0.0441925;
0.575;0.173502;0.0447362;
0.576;0.17377;0.0447156;
0.577;0.172849;0.0451555;
0.578;0.17409;0.0448565;
0.579;0.173704;0.0472576;
0.58;0.173048;0.0491427;
0.581;0.173742;0.0481347;
0.582;0.172237;0.0500679;
0.583;0.17383;0.0495106;
0.584;0.175575;0.0487439;
0.585;0.17387;0.0512388;
0.586;0.174006;0.051297;
0.587;0.173625;0.0523382;
0.588;0.173137;0.0529328;
0.589;0.17325;0.0529658;
0.59;0.17464;0.0535316;
0.591;0.172019;0.0546735;
0.592;0.173475;0.0550016;
0.593;0.173554;0.0554293;
0.594;0.173792;0.0575143;
0.595;0.173093;0.0568389;
0.596;0.173854;0.0580202;
0.597;0.173959;0.0575942;
0.598;0.173614;0.0588867;
0.599;0.173356;0.0596206;
0.6;0.17345;0.0601476;
0.601;0.172381;0.0614714;
0.602;0.173427;0.0571108;
0.603;0.173827;0.061793;
0.604;0.172472;0.0618561;
0.605;0.173932;0.06285;
0.606;0.174906;0.0657753;
0.607;0.173648;0.0646297;
0.608;0.173154;0.0651221;
0.609;0.173705;0.0663508;
0.61;0.173952;0.0669292;
0.611;0.173069;0.0674766;
0.612;0.172977;0.0684378;
0.613;0.173214;0.0685926;
0.614;0.174147;0.0687394;
0.615;0.172976;0.0701245;
0.616;0.172966;0.0709484;
0.617;0.17313;0.0717296;
0.618;0.174966;0.0709775;
0.619;0.173234;0.0724878;
0.62;0.173214;0.0733612;
0.621;0.173121;0.07451;
0.622;0.174492;0.0742428;
0.623;0.173003;0.0757617;
0.624;0.171758;0.0764802;
0.625;0.173144;0.0769145;
0.626;0.172331;0.07787;
0.627;0.172993;0.0782405;
0.628;0.173307;0.0792512;
0.629;0.173247;0.0797109;
0.63;0.17299;0.0804747;
0.631;0.172927;0.0806811;
0.632;0.173757;0.0824044;
0.633;0.171792;0.0822452;
0.634;0.173472;0.0830342;
0.635;0.17326;0.0847585;
0.636;0.173505;0.08422;
0.637;0.172891;0.085608;
0.638;0.172325;0.0859899;
0.639;0.17268;0.0871862;
0.64;0.17271;0.0880528;
0.641;0.171333;0.0878029;
0.642;0.172802;0.0890853;
0.643;0.172885;0.0896303;
0.644;0.172772;0.0911499;
0.645;0.174725;0.0951803;
0.646;0.172987;0.0917299;
0.647;0.171225;0.0907538;
0.648;0.172706;0.0936367;
0.649;0.172289;0.0962163;
0.65;0.172446;0.0954025;
0.651;0.170118;0.0947776;
0.652;0.172523;0.0973459;
0.653;0.171755;0.0967816;
0.654;0.172621;0.0979598;
0.655;0.172158;0.0991605;
0.656;0.17323;0.0996898;
0.657;0.172227;0.100084;
0.658;0.172387;0.100468;
0.659;0.171937;0.101954;
0.66;0.172302;0.103028;
0.661;0.172592;0.103185;
0.662;0.171991;0.103727;
0.663;0.172359;0.104823;
0.664;0.172734;0.105239;
0.665;0.172923;0.106141;
0.666;0.171475;0.107233;
0.667;0.172278;0.10768;
0.668;0.171643;0.107957;
0.669;0.17277;0.109783;
0.67;0.172385;0.109921;
0.671;0.172239;0.111077;
0.672;0.171561;0.112317;
0.673;0.173791;0.113073;
0.674;0.172479;0.112458;
0.675;0.171235;0.115923;
0.676;0.173211;0.115387;
0.677;0.168207;0.114598;
0.678;0.171165;0.116896;
0.679;0.17114;0.11887;
0.68;0.171892;0.118375;
0.681;0.173257;0.120742;
0.682;0.171931;0.119986;
0.683;0.171656;0.120184;
0.684;0.172303;0.122149;
0.685;0.172297;0.122374;
0.686;0.171685;0.124646;
0.687;0.171243;0.126424;
0.688;0.172012;0.125551;
0.689;0.171681;0.126755;
0.69;0.171909;0.127115;
0.691;0.170857;0.12706;
0.692;0.172171;0.128964;
0.693;0.171082;0.129789;
0.694;0.170378;0.131422;
0.695;0.169878;0.132223;
0.696;0.171574;0.132529;
0.697;0.171248;0.133604;
0.698;0.172204;0.134912;
0.699;0.171999;0.135737;
0.7;0.168317;0.134557;
0.701;0.171875;0.137351;
0.702;0.171488;0.138192;
0.703;0.169415;0.138862;
0.704;0.175099;0.140748;
0.705;0.171729;0.140869;
0.706;0.171278;0.141555;
0.707;0.170191;0.143457;
0.708;0.171477;0.145283;
0.709;0.170644;0.144155;
0.71;0.17003;0.145339;
0.711;0.170865;0.146264;
0.712;0.170994;0.148948;
0.713;0.17104;0.149287;
0.714;0.169057;0.149974;
0.715;0.171317;0.151035;
0.716;0.172145;0.149555;
0.717;0.171986;0.153837;
0.718;0.172525;0.154256;
0.719;0.174779;0.1566;
0.72;0.171098;0.154124;
0.721;0.170423;0.156523;
0.722;0.170646;0.156978;
0.723;0.168603;0.159818;
0.724;0.169814;0.160449;
0.725;0.17036;0.161386;
0.726;0.169926;0.162392;
0.727;0.172325;0.162411;
0.728;0.169703;0.163443;
0.729;0.169975;0.165995;
0.73;0.1702;0.166104;
0.731;0.168202;0.166666;
0.732;0.169229;0.168524;
0.733;0.170013;0.170309;
0.734;0.170852;0.170061;
0.735;0.169266;0.17183;
0.736;0.169197;0.174175;
0.737;0.168626;0.174722;
0.738;0.169193;0.175054;
0.739;0.168562;0.176047;
0.74;0.169709;0.178007;
0.741;0.168893;0.180577;
0.742;0.169384;0.179897;
0.743;0.169343;0.181187;
0.744;0.169297;0.182978;
0.745;0.17332;0.182272;
0.746;0.169859;0.184952;
0.747;0.168358;0.187103;
0.748;0.168415;0.189052;
0.749;0.169158;0.189197;
0.75;0.168551;0.189238;
0.751;0.168332;0.190546;
0.752;0.167505;0.192218;
0.753;0.170689;0.194531;
0.754;0.168412;0.194499;
0.755;0.168279;0.196307;
0.756;0.168159;0.198187;
0.757;0.167375;0.199315;
0.758;0.168162;0.200992;
0.759;0.168097;0.203222;
0.76;0.168635;0.203555;
0.761;0.167488;0.205803;
0.762;0.167763;0.206135;
0.763;0.169095;0.205769;
0.764;0.166222;0.207376;
0.765;0.167453;0.211263;
0.766;0.167493;0.21127;
0.767;0.167002;0.213233;
0.768;0.16652;0.215161;
0.769;0.167963;0.215203;
0.77;0.169819;0.218097;
0.771;0.166929;0.221027;
0.772;0.166551;0.22008;
0.773;0.165539;0.222781;
0.774;0.167577;0.224551;
0.775;0.166249;0.22452;
0.776;0.166459;0.227373;
0.777;0.164654;0.229461;
0.778;0.166376;0.228498;
0.779;0.167111;0.231036;
0.78;0.166363;0.233708;
0.781;0.171042;0.233539;
0.782;0.16704;0.235801;
0.783;0.164974;0.237541;
0.784;0.165207;0.239663;
0.785;0.163987;0.243517;
0.786;0.165101;0.244037;
0.787;0.165557;0.244167;
0.788;0.165687;0.24661;
0.789;0.165269;0.24923;
0.79;0.165377;0.251061;
0.791;0.164406;0.252234;
0.792;0.163816;0.253705;
0.793;0.16427;0.255801;
0.794;0.163458;0.258066;
0.795;0.163235;0.263121;
0.796;0.163859;0.262569;
0.797;0.165023;0.264548;
0.798;0.166036;0.267378;
0.799;0.162893;0.267649;
0.8;0.162754;0.268447;
0.801;0.16208;0.269412;
0.802;0.162492;0.273646;
0.803;0.162652;0.274927;
0.804;0.162004;0.277091;
0.805;0.162028;0.279284;
0.806;0.162671;0.28122;
0.807;0.161085;0.284078;
0.808;0.162164;0.287649;
0.809;0.162129;0.28894;
0.81;0.161591;0.2908;
0.811;0.159401;0.293469;
0.812;0.160449;0.293749;
0.813;0.163163;0.29513;
0.814;0.160071;0.299614;
0.815;0.160393;0.302564;
0.816;0.160819;0.304813;
0.817;0.15914;0.307215;
0.818;0.159953;0.30896;
0.819;0.160211;0.312903;
0.82;0.158142;0.314335;
0.821;0.159829;0.316883;
0.822;0.160602;0.319281;
0.823;0.157946;0.321948;
0.824;0.158327;0.324835;
0.825;0.158499;0.327453;
0.826;0.158191;0.328527;
0.827;0.157941;0.333053;
0.828;0.157707;0.336265;
0.829;0.157491;0.338857;
0.83;0.157423;0.336545;
0.831;0.156826;0.343933;
0.832;0.156154;0.347517;
0.833;0.156756;0.351311;
0.834;0.156335;0.353786;
0.835;0.155791;0.356613;
0.836;0.156569;0.364033;
0.837;0.155345;0.363497;
0.838;0.154282;0.366249;
0.839;0.154761;0.37073;
0.84;0.15314;0.3725;
0.841;0.153591;0.3761;
0.842;0.15346;0.379629;
0.843;0.152943;0.383131;
0.844;0.153232;0.388607;
0.845;0.152044;0.39211;
0.846;0.151361;0.394402;
0.847;0.150405;0.399594;
0.848;0.146696;0.405617;
0.849;0.150818;0.406301;
0.85;0.150759;0.41152;
0.851;0.149643;0.41508;
0.852;0.148194;0.419047;
0.853;0.147859;0.424347;
0.854;0.147821;0.427053;
0.855;0.147318;0.434804;
0.856;0.148045;0.435759;
0.857;0.154496;0.437129;
0.858;0.143913;0.443806;
0.859;0.145193;0.450759;
0.86;0.144502;0.455174;
0.861;0.144377;0.461351;
0.862;0.143959;0.466304;
0.863;0.143535;0.471944;
0.864;0.143897;0.477544;
0.865;0.145649;0.48055;
0.866;0.140873;0.487269;
0.867;0.141621;0.49446;
0.868;0.14011;0.500664;
0.869;0.13816;0.506324;
0.87;0.138243;0.511656;
0.871;0.136765;0.517741;
0.872;0.131348;0.52803;
0.873;0.135707;0.531329;
0.874;0.13392;0.537523;
0.875;0.133664;0.545896;
0.876;0.13131;0.551827;
0.877;0.131459;0.560366;
0.878;0.132409;0.568823;
0.879;0.12995;0.576065;
