0;0;
4e-06;1.96457;
8e-06;-0.736249;
1.2e-05;-1.68866;
1.6e-05;1.36909;
2e-05;1.17557;
2.4e-05;-1.80965;
2.8e-05;-0.497379;
3.2e-05;1.99605;
3.6e-05;-0.250668;
4e-05;-1.90211;
4.4e-05;0.963509;
4.8e-05;1.54102;
5.2e-05;-1.54103;
5.6e-05;-0.963506;
6e-05;1.90211;
6.4e-05;0.250665;
6.8e-05;-1.99605;
7.2e-05;0.497384;
7.6e-05;1.80965;
8e-05;-1.17557;
8.4e-05;-1.36909;
8.8e-05;1.68866;
9.2e-05;0.736245;
9.6e-05;-1.96458;
0.0001;2.25665e-07;
0.000104;1.96457;
0.000108;-0.736252;
0.000112;-1.68865;
0.000116;1.3691;
0.00012;1.17557;
0.000124;-1.80965;
0.000128;-0.497377;
0.000132;1.99605;
0.000136;-0.250672;
0.00014;-1.90211;
0.000144;0.963514;
0.000148;1.54102;
0.000152;-1.54103;
0.000156;-0.963508;
0.00016;1.90211;
0.000164;0.250665;
0.000168;-1.99605;
0.000172;0.497384;
0.000176;1.80965;
0.00018;-1.17558;
0.000184;-1.36909;
0.000188;1.68866;
0.000192;0.736239;
0.000196;-1.96457;
0.0002;4.5133e-07;
0.000204;1.96457;
0.000208;-0.736252;
0.000212;-1.68865;
0.000216;1.3691;
0.00022;1.17556;
0.000224;-1.80966;
0.000228;-0.497371;
0.000232;1.99605;
0.000236;-0.250678;
0.00024;-1.90211;
0.000244;0.963509;
0.000248;1.54102;
0.000252;-1.54103;
0.000256;-0.963502;
0.00026;1.90212;
0.000264;0.250658;
0.000268;-1.99605;
0.000272;0.49739;
0.000276;1.80965;
0.00028;-1.17558;
0.000284;-1.36908;
0.000288;1.68866;
0.000292;0.736233;
0.000296;-1.96458;
0.0003;1.98778e-05;
0.000304;1.96458;
0.000308;-0.736246;
0.000312;-1.68866;
0.000316;1.36909;
0.00032;1.17557;
0.000324;-1.80965;
0.000328;-0.497377;
0.000332;1.99605;
0.000336;-0.250672;
0.00034;-1.90211;
0.000344;0.963515;
0.000348;1.54102;
0.000352;-1.54103;
0.000356;-0.963497;
0.00036;1.90212;
0.000364;0.250652;
0.000368;-1.99605;
0.000372;0.497397;
0.000376;1.80965;
0.00038;-1.17559;
0.000384;-1.36908;
0.000388;1.68865;
0.000392;0.736251;
0.000396;-1.96457;
0.0004;9.02661e-07;
0.000404;1.96457;
0.000408;-0.736252;
0.000412;-1.68865;
0.000416;1.3691;
0.00042;1.17556;
0.000424;-1.80966;
0.000428;-0.49737;
0.000432;1.99605;
0.000436;-0.250679;
0.00044;-1.90211;
0.000444;0.963521;
0.000448;1.54102;
0.000452;-1.54104;
0.000456;-0.963491;
0.00046;1.90212;
0.000464;0.250645;
0.000468;-1.99605;
0.000472;0.497403;
0.000476;1.80965;
0.00048;-1.17557;
0.000484;-1.36909;
0.000488;1.68866;
0.000492;0.736221;
0.000496;-1.96458;
0.0005;3.31297e-05;
0.000504;1.96457;
0.000508;-0.736282;
0.000512;-1.68865;
0.000516;1.36908;
0.00052;1.17556;
0.000524;-1.80965;
0.000528;-0.497364;
0.000532;1.99605;
0.000536;-0.250685;
0.00054;-1.90211;
0.000544;0.963526;
0.000548;1.54103;
0.000552;-1.54104;
0.000556;-0.963507;
0.00056;1.90212;
0.000564;0.250664;
0.000568;-1.99605;
0.000572;0.497385;
0.000576;1.80964;
0.00058;-1.17558;
0.000584;-1.36907;
0.000588;1.68866;
0.000592;0.736215;
0.000596;-1.96458;
0.0006;3.97556e-05;
0.000604;1.96457;
0.000608;-0.736241;
0.000612;-1.68865;
0.000616;1.36909;
0.00062;1.17555;
0.000624;-1.80965;
0.000628;-0.497357;
0.000632;1.99605;
0.000636;-0.250692;
0.00064;-1.90211;
0.000644;0.963532;
0.000648;1.54102;
0.000652;-1.54105;
0.000656;-0.963502;
0.00066;1.90212;
0.000664;0.250657;
0.000668;-1.99605;
0.000672;0.497391;
0.000676;1.80964;
0.00068;-1.17558;
0.000684;-1.36906;
0.000688;1.68866;
0.000692;0.736256;
0.000696;-1.96458;
0.0007;-4.82061e-06;
0.000704;1.96457;
0.000708;-0.736247;
0.000712;-1.68864;
0.000716;1.36909;
0.00072;1.17555;
0.000724;-1.80966;
0.000728;-0.497351;
0.000732;1.99605;
0.000736;-0.250699;
0.00074;-1.90211;
0.000744;0.963538;
0.000748;1.54102;
0.000752;-1.54105;
0.000756;-0.963496;
0.00076;1.90213;
0.000764;0.250651;
0.000768;-1.99605;
0.000772;0.497398;
0.000776;1.80966;
0.00078;-1.17559;
0.000784;-1.3691;
0.000788;1.68867;
0.000792;0.73625;
0.000796;-1.96458;
0.0008;1.80532e-06;
0.000804;1.96457;
0.000808;-0.736253;
0.000812;-1.68864;
0.000816;1.3691;
0.00082;1.17554;
0.000824;-1.80966;
0.000828;-0.497344;
0.000832;1.99605;
0.000836;-0.250705;
0.00084;-1.90211;
0.000844;0.963544;
0.000848;1.54102;
0.000852;-1.54105;
0.000856;-0.96349;
0.00086;1.90211;
0.000864;0.250644;
0.000868;-1.99605;
0.000872;0.497404;
0.000876;1.80965;
0.00088;-1.17559;
0.000884;-1.36909;
0.000888;1.68867;
0.000892;0.736244;
0.000896;-1.96458;
0.0009;8.43125e-06;
0.000904;1.96457;
0.000908;-0.736259;
0.000912;-1.68864;
0.000916;1.3691;
0.00092;1.17554;
0.000924;-1.80966;
0.000928;-0.497338;
0.000932;1.99605;
0.000936;-0.250712;
0.00094;-1.90211;
0.000944;0.96355;
0.000948;1.54101;
0.000952;-1.54103;
0.000956;-0.963484;
0.00096;1.90211;
0.000964;0.250638;
0.000968;-1.99605;
0.000972;0.49741;
0.000976;1.80965;
0.00098;-1.1756;
0.000984;-1.36905;
0.000988;1.68865;
0.000992;0.736238;
0.000996;-1.96458;
0.001;6.62593e-05;
0.001004;1.96458;
0.001008;-0.736265;
0.001012;-1.68863;
0.001016;1.36915;
0.00102;1.17557;
0.001024;-1.80966;
0.001028;-0.497332;
0.001032;1.99605;
0.001036;-0.250668;
0.00104;-1.9021;
0.001044;0.963555;
0.001048;1.54104;
0.001052;-1.54103;
0.001056;-0.963478;
0.00106;1.90213;
0.001064;0.250682;
0.001068;-1.99605;
0.001072;0.497417;
0.001076;1.80963;
0.00108;-1.17556;
0.001084;-1.36908;
0.001088;1.68868;
0.001092;0.736184;
0.001096;-1.96457;
0.0011;2.16831e-05;
0.001104;1.96457;
0.001108;-0.736319;
0.001112;-1.68866;
0.001116;1.36911;
0.00112;1.17553;
0.001124;-1.80964;
0.001128;-0.497375;
0.001132;1.99606;
0.001136;-0.250725;
0.00114;-1.90212;
0.001144;0.963516;
0.001148;1.541;
0.001152;-1.54107;
0.001156;-0.963517;
0.00116;1.90212;
0.001164;0.250624;
0.001168;-1.99605;
0.001172;0.497374;
0.001176;1.80965;
0.00118;-1.17561;
0.001184;-1.36904;
0.001188;1.68866;
0.001192;0.736225;
0.001196;-1.96458;
0.0012;7.95112e-05;
0.001204;1.96457;
0.001208;-0.736278;
0.001212;-1.68862;
0.001216;1.36908;
0.00122;1.17556;
0.001224;-1.80967;
0.001228;-0.497319;
0.001232;1.99605;
0.001236;-0.250681;
0.00124;-1.9021;
0.001244;0.963567;
0.001248;1.54103;
0.001252;-1.54104;
0.001256;-0.963467;
0.00126;1.90214;
0.001264;0.250669;
0.001268;-1.99605;
0.001272;0.49743;
0.001276;1.80962;
0.00128;-1.17557;
0.001284;-1.36907;
0.001288;1.68869;
0.001292;0.736267;
0.001296;-1.96458;
0.0013;3.4935e-05;
0.001304;1.96456;
0.001308;-0.736236;
0.001312;-1.68865;
0.001316;1.36912;
0.00132;1.17552;
0.001324;-1.80965;
0.001328;-0.497362;
0.001332;1.99606;
0.001336;-0.250738;
0.00134;-1.90211;
0.001344;0.963528;
0.001348;1.54099;
0.001352;-1.54108;
0.001356;-0.963506;
0.00136;1.90212;
0.001364;0.250611;
0.001368;-1.99605;
0.001372;0.497386;
0.001376;1.80964;
0.00138;-1.17562;
0.001384;-1.3691;
0.001388;1.68866;
0.001392;0.736213;
0.001396;-1.96459;
0.0014;-9.64122e-06;
0.001404;1.96457;
0.001408;-0.73629;
0.001412;-1.68862;
0.001416;1.36909;
0.00142;1.17555;
0.001424;-1.80968;
0.001428;-0.372979;
0.001432;1.49704;
0.001436;-0.18802;
0.00144;-1.42657;
0.001444;0.722684;
0.001448;1.15577;
0.001452;-1.15579;
0.001456;-0.722591;
0.00146;1.4266;
0.001464;0.187992;
0.001468;-1.49704;
0.001472;0.373082;
0.001476;1.35724;
0.00148;-0.881688;
0.001484;-1.0268;
0.001488;1.26652;
0.001492;0.552191;
0.001496;-1.47343;
0.0015;3.61401e-05;
0.001504;1.47342;
0.001508;-0.552187;
0.001512;-1.26648;
0.001516;1.02685;
0.00152;0.881629;
0.001524;-1.35724;
0.001528;-0.373012;
0.001532;1.49704;
0.001536;-0.188063;
0.00154;-1.42658;
0.001544;0.722655;
0.001548;1.15574;
0.001552;-1.15576;
0.001556;-0.722621;
0.00156;1.42659;
0.001564;0.187949;
0.001568;-1.49704;
0.001572;0.373049;
0.001576;1.35723;
0.00158;-0.881723;
0.001584;-1.02682;
0.001588;1.2665;
0.001592;0.55215;
0.001596;-1.47344;
0.0016;2.70798e-06;
0.001604;1.47343;
0.001608;-0.552227;
0.001612;-1.26646;
0.001616;1.02683;
0.00162;0.881656;
0.001624;-1.35726;
0.001628;-0.37297;
0.001632;1.49704;
0.001636;-0.18803;
0.00164;-1.42657;
0.001644;0.722625;
0.001648;1.15576;
0.001652;-1.15579;
0.001656;-0.722583;
0.00166;1.42658;
0.001664;0.187982;
0.001668;-1.49704;
0.001672;0.373092;
0.001676;1.35724;
